update,avgR,doneEps,fps,KL,elite
608,0.318641,27,4762.35,0.00128508,100000
609,0.222876,18,4510.14,0.00176009,100000
610,0.279413,24,4651.04,0.00212965,100000
611,0.256448,22,4559.38,0.00308636,100000
612,0.301303,28,4254.97,0.00355753,100000
613,0.272279,24,3909.95,0.00341813,100000
614,0.280927,23,4491.67,0.00095112,100000
615,0.226941,18,4368.14,0.0019913,100000
616,0.253499,21,4479.14,0.000550983,100000
617,0.251839,20,4486.98,0.00149387,100000
618,0.282804,26,4641.45,0.00327282,100000
619,0.258426,23,4545.41,0.00104338,100000
620,0.256248,21,4531.81,0.00203321,100000
621,0.236448,18,4505.57,0.00103243,100000
622,0.249856,23,4370.53,0.00208797,100000
623,0.25051,17,4467.09,0.00306471,100000
624,0.250413,21,4456.63,0.00120457,100000
625,0.248352,21,4489.19,0.000619048,100000
626,0.287908,26,4594.18,0.00319057,100000
627,0.224849,15,4441.29,0.00238795,100000
628,0.243665,21,4411.83,0.00133709,100000
629,0.226117,17,4580.42,0.00083048,100000
630,0.219799,17,4443.28,0.00326042,100000
631,0.252025,22,4666.52,0.00266809,100000
632,0.236915,19,4559.26,0.00603666,100000
633,0.265441,27,4652.45,0.00180048,100000
634,0.283298,20,4737.17,0.00221024,100000
635,0.229398,19,4473.67,0.000557362,100000
636,0.268844,21,4592.6,0.00218647,100000
637,0.247919,20,4576.88,0.00165312,100000
638,0.243112,21,4470.06,0.00228312,100000
639,0.226147,18,4431.65,0.00222854,100000
640,0.220599,17,4146.08,0.00275076,100000
641,0.292271,25,4044.85,0.0027364,100000
642,0.271324,24,4464.85,0.00226063,100000
643,0.274666,22,3333.99,0.00182115,100000
644,0.190768,14,3916.68,0.00241582,100000
645,0.24386,19,3583.14,0.00396265,100000
646,0.282656,27,3924.71,0.00184206,100000
647,0.264014,23,3861.82,0.00217507,100000
648,0.257731,21,4444.64,0.00229392,100000
649,0.303276,28,4648.42,0.00259564,100000
650,0.285426,24,4790.31,0.00255335,100000
651,0.26575,24,3775.52,0.00256471,100000
652,0.26783,21,4115.43,0.0021325,100000
653,0.224334,16,3691.39,0.00362947,100000
654,0.244363,21,4105.29,0.000303379,100000
655,0.251323,22,4582.71,0.000703415,100000
656,0.271645,24,4210.59,0.002254,100000
657,0.274166,24,4891.12,0.00388259,100000
658,0.211668,16,3914.94,0.00424289,100000
659,0.277569,24,4248.3,0.00368896,100000
660,0.239096,20,4477.73,-2.84777e-05,100000
661,0.261639,22,3774.53,0.00213489,100000
662,0.285253,26,4447.68,0.00159813,100000
663,0.235886,18,4008.05,0.00215098,100000
664,0.210477,16,3831,0.00242147,100000
665,0.312535,29,4490.33,0.00362847,100000
666,0.211779,17,4340.61,0.00390563,100000
667,0.212548,14,4006.72,0.00282983,100000
668,0.224716,19,4411.5,0.000516634,100000
669,0.281902,24,4289.74,0.00216595,100000
670,0.261657,22,4338.7,0.000547127,100000
671,0.282883,26,4640.39,0.00226582,100000
672,0.236633,17,4193.03,0.00299437,100000
673,0.266231,24,4154.12,0.00106406,100000
674,0.257172,21,4179.89,0.0019765,100000
675,0.232198,20,4001.29,0.00164373,100000
676,0.277363,23,4787.46,0.000424963,100000
677,0.223108,18,4334.8,0.00247966,100000
678,0.27607,22,3330.73,0.00117275,100000
679,0.236641,21,3813.96,0.00189315,100000
680,0.290593,26,4694.98,0.00239613,100000
681,0.295142,23,4740.11,0.00256006,100000
682,0.200816,16,4327.22,0.00216978,100000
683,0.268437,21,4432.54,0.00165097,100000
684,0.214531,19,4578.87,0.00275337,100000
685,0.258715,22,4461.26,0.00135331,100000
686,0.299597,25,4473.8,0.00252732,100000
687,0.246929,20,4496.02,0.00131319,100000
688,0.255593,21,4482.9,0.00474302,100000
689,0.227195,20,4505.05,0.00334889,100000
690,0.282721,22,4506.28,0.0016026,100000
691,0.256775,23,4268.15,0.00340365,100000
692,0.214256,16,4590.15,0.00288603,100000
693,0.181318,13,4335.37,0.00269829,100000
694,0.31365,29,4712.87,0.00190316,100000
695,0.25884,20,4790.65,0.00149503,100000
696,0.249417,22,3990.12,0.00116826,100000
697,0.263784,23,4291.73,0.00363431,100000
698,0.203178,13,3988.26,0.00507579,100000
699,0.248596,21,4081.57,0.00246553,100000
700,0.198572,14,4130.77,0.00121984,100000
701,0.331014,31,4220.19,0.00197006,100000
702,0.281843,26,3410.37,0.00372445,100000
703,0.255096,19,3950.61,0.00100365,100000
704,0.250698,22,4334.56,0.0020147,100000
705,0.224824,17,3839.45,0.00280743,100000
706,0.243285,20,4068,0.00393522,100000
707,0.242667,19,3952.76,0.00193918,100000
708,0.251761,21,3826.46,0.00339469,100000
709,0.24468,19,4550.14,-0.000309127,100000
710,0.18408,12,3667.11,0.00181747,100000
711,0.200985,15,3900.85,0.00212927,100000
712,0.18765,15,4254.92,0.00223954,100000
713,0.281361,24,4092.96,0.000736745,100000
714,0.196581,14,3535.04,0.00169869,100000
715,0.277609,23,4388.62,0.00265965,100000
716,0.251114,21,3754.24,0.00253029,100000
717,0.244968,22,3934.85,0.00241292,100000
718,0.227919,19,3632.26,0.00182104,100000
719,0.201685,15,4104.07,0.00206257,100000
720,0.273418,24,4452.43,0.0023676,100000
721,0.293503,26,4352.33,0.0001248,100000
722,0.212046,16,3711.1,0.00450993,100000
723,0.237016,19,4360.3,0.00177195,100000
724,0.203366,14,4252.99,0.00194222,100000
725,0.187506,13,4325.49,0.00079889,100000
726,0.219968,15,4634.05,0.00484872,100000
727,0.225164,20,4674.2,0.00105175,100000
728,0.260297,21,4476.57,0.00158672,100000
729,0.225036,17,4462.31,0.00335282,100000
730,0.200739,16,4583.16,0.000810444,100000
731,0.270016,23,4016.01,0.00372843,100000
732,0.227071,17,4430.01,0.00237496,100000
733,0.227538,16,4000.68,0.00282466,100000
734,0.267285,24,4748.68,0.00168663,100000
735,0.244008,19,4660.76,0.00172805,100000
736,0.270428,22,4556.73,0.00310707,100000
737,0.208685,17,4536.96,0.00188654,100000
738,0.210565,17,4376.43,0.00236115,100000
739,0.235776,17,4640.9,0.00230429,100000
740,0.223166,17,4350.59,0.0029353,100000
741,0.20186,16,4721.9,0.00192372,100000
742,0.208761,16,4630.95,0.00276563,100000
743,0.211387,14,4621.53,0.00207444,100000
744,0.228259,19,4599.98,0.0019529,100000
745,0.231029,16,4545.81,0.00122156,100000
746,0.204379,16,4104.4,0.00320677,100000
747,0.263054,22,4023.78,0.00207031,100000
748,0.216724,17,3762.58,0.00267276,100000
749,0.25917,21,4486.03,0.00164465,100000
750,0.22121,16,4413.68,0.00255464,100000
751,0.224089,18,3562.48,0.00271957,100000
752,0.23751,19,4498.18,0.00162791,100000
753,0.26201,25,4735.8,0.000708111,100000
754,0.243151,18,4386.89,0.00282661,100000
755,0.227938,17,4110.1,0.00172899,100000
756,0.226878,18,4361.15,0.00290221,100000
757,0.235396,18,4538.72,0.00183794,100000
758,0.201684,15,4378.01,0.00080898,100000
759,0.262603,23,4781.58,0.000691723,100000
760,0.212413,17,4615.63,0.00158781,100000
761,0.236201,16,4653.86,0.00440955,100000
762,0.249342,22,4740.97,0.00249197,100000
763,0.233661,18,4663.73,0.00093038,100000
764,0.217151,17,4375.16,0.0031705,100000
765,0.29248,26,4528.94,0.00238676,100000
766,0.23359,17,4559.53,0.00233043,100000
767,0.21547,17,4441.61,0.0016378,100000
768,0.254573,24,4697.1,0.00163505,100000
769,0.280807,22,4452.37,0.00202161,100000
770,0.208575,15,4337.28,0.00276996,100000
771,0.243105,21,4518.23,0.000934599,100000
772,0.257948,22,4531.91,0.0015717,100000
773,0.256462,20,4717.3,0.00286074,100000
774,0.240842,20,4487.82,0.000564419,100000
775,0.251943,19,4169.97,0.00173153,100000
776,0.27107,25,4188,0.00142632,100000
777,0.232347,17,4443.73,0.00405778,100000
778,0.230545,19,3846.21,0.00168632,100000
779,0.222767,18,4532.97,0.00209417,100000
780,0.237567,17,3461.21,0.00048848,100000
781,0.210065,17,4230.78,0.00168944,100000
782,0.256499,25,4357.31,0.0024706,100000
783,0.239922,16,4528.98,0.00140627,100000
784,0.235001,17,4298.37,0.00157124,100000
785,0.221688,18,4176.8,0.00213872,100000
786,0.239872,17,3979.22,0.00160208,100000
787,0.291218,26,4513.28,0.00231839,100000
788,0.266437,22,4544.32,0.000630419,100000
789,0.256098,24,4337.96,0.000118237,100000
790,0.246088,16,4219.23,0.00266537,100000
791,0.222074,18,3847.1,0.00139581,100000
792,0.252588,23,4006.5,0.00176381,100000
793,0.226888,17,4222.09,0.00198224,100000
794,0.288338,24,4639.21,0.00130605,100000
795,0.18952,14,3541.43,0.00078214,100000
796,0.256674,21,4318.21,0.00145427,100000
797,0.238516,20,4062.38,0.00251543,100000
798,0.237044,22,4332.75,0.0019636,100000
799,0.20457,12,4392.38,0.00235063,100000
800,0.22662,17,4520.82,0.000608678,100000
801,0.196939,15,4194.19,0.00362711,100000
802,0.252227,22,4747.76,0.00282948,100000
803,0.156742,10,4532.84,0.00124521,100000
804,0.268123,22,4716.1,0.00168009,100000
805,0.162427,10,4044.29,0.00416873,100000
806,0.254988,20,4590.58,0.00245037,100000
807,0.171589,13,4596.39,0.00302503,100000
808,0.214706,16,4423.93,0.00179991,100000
809,0.186878,11,3958.77,0.00287658,100000
810,0.224894,18,3906.06,0.0020978,100000
811,0.22853,18,4350.96,0.00158811,100000
812,0.171223,11,4302.6,0.00164718,100000
813,0.190001,15,4510.16,0.00228046,100000
814,0.245363,18,4531.64,0.00278043,100000
815,0.223677,19,4494.45,0.00421673,100000
816,0.220943,15,4611.4,0.00217935,100000
817,0.218187,16,4403.01,0.00348839,100000
818,0.233355,21,3985.71,0.00171756,100000
819,0.209906,15,3842.63,0.00168047,100000
820,0.20407,14,3892.1,0.000902933,100000
821,0.197518,15,3837.91,0.00261773,100000
822,0.275327,23,4298.51,0.00166341,100000
823,0.239999,20,4344.05,0.00210779,100000
824,0.223423,17,4431.12,0.00291269,100000
825,0.261839,21,4398.81,0.00180637,100000
826,0.173477,13,3821.04,0.00361078,100000
827,0.261475,20,4470.5,0.00150888,100000
828,0.203714,16,4177.66,0.00399646,100000
829,0.250761,21,4445.69,0.00244079,100000
830,0.224008,16,4607.3,0.00333992,100000
831,0.236205,18,4247.94,0.00199511,100000
832,0.224245,18,4401.34,0.00289299,100000
833,0.176794,12,4461.75,0.00266538,100000
834,0.237515,18,4446.65,0.00150256,100000
835,0.180454,12,4230.46,0.0011697,100000
836,0.225135,18,4354.42,0.00252043,100000
837,0.24038,19,4627.65,0.00260179,100000
838,0.196041,16,4403.34,0.000855511,100000
839,0.227436,18,4618.08,0.00271402,100000
840,0.200724,13,4184.23,0.00298354,100000
841,0.244054,21,4534.07,0.000389108,100000
842,0.273213,22,4796.12,0.000990968,100000
843,0.186616,13,4312.41,0.00257925,100000
844,0.243724,19,4546.27,0.00331517,100000
845,0.211238,16,4477.05,0.00118955,100000
846,0.234451,19,4378.88,0.00370245,100000
847,0.170268,10,4567.11,0.00263643,100000
848,0.177332,13,4162.54,0.00146536,100000
849,0.228951,17,4629.05,0.00309638,100000
850,0.188521,14,3750.89,0.00423196,100000
851,0.193545,15,4506.04,0.00308861,100000
852,0.197274,13,4452.92,0.00303768,100000
853,0.200117,14,4439.14,0.00240202,100000
854,0.17893,13,4425.93,0.00169263,100000
855,0.176943,11,4406.76,0.00249576,100000
856,0.213605,15,4533.38,0.00112299,100000
857,0.182025,14,4493.62,0.00417996,100000
858,0.251684,21,4648.6,0.000399636,100000
859,0.170281,11,4453.97,0.00222256,100000
860,0.227785,16,4460.11,0.00252792,100000
861,0.15874,11,4427.17,0.00197416,100000
862,0.196831,13,4388.66,0.00561248,100000
863,0.206631,15,4542.69,0.00131795,100000
864,0.215773,16,4464.27,0.00201875,100000
865,0.177935,12,4441.54,0.000757458,100000
866,0.200952,15,4420.26,0.00280898,100000
867,0.184826,13,4016.63,0.00125573,100000
868,0.287393,25,4769.19,0.000294698,100000
869,0.198085,15,4452.43,0.00309009,100000
870,0.215614,15,4535.33,0.00181329,100000
871,0.198555,14,3872.83,0.00125879,100000
872,0.250507,23,3834.56,0.00244741,100000
873,0.213279,13,3630.64,0.00423315,100000
874,0.198846,15,3972,0.0017685,100000
875,0.241741,20,4149.5,0.0021372,100000
876,0.237768,19,4157.81,0.00193511,100000
877,0.199225,17,4001.75,0.000331438,100000
878,0.309641,24,4418.33,0.00183681,100000
879,0.187061,14,4225.05,0.00234345,100000
880,0.250454,20,4298.53,0.00199361,100000
881,0.210713,15,4082.83,0.00276799,100000
882,0.203622,14,3996.21,0.00136298,100000
883,0.186137,14,3629.55,0.00355972,100000
884,0.205556,15,3869.43,0.00230837,100000
885,0.2096,16,3000.44,0.00294524,100000
886,0.211621,15,4169.46,0.00242992,100000
887,0.221154,19,4320.06,0.00178063,100000
888,0.222781,17,4221.16,0.00313965,100000
889,0.179164,13,4145.24,0.000607017,100000
890,0.225874,17,3600.57,0.000504913,100000
891,0.26558,21,3819.71,0.00281106,100000
892,0.260742,23,4667.71,0.00154616,100000
893,0.23705,17,4422.47,0.00183995,100000
894,0.229135,18,3709.62,0.0013713,100000
895,0.234952,21,4263.47,0.00369073,100000
896,0.207081,15,4598.71,0.00253951,100000
897,0.176388,10,4382.94,0.00353788,100000
898,0.24801,21,4623.23,0.00221137,100000
899,0.229003,19,4299.85,0.00195153,100000
900,0.157525,7,4246.37,0.000970587,100000
901,0.212011,18,3872.59,0.00260153,100000
902,0.171174,11,3554.78,0.00333552,100000
903,0.243591,18,4205.86,0.00152597,100000
904,0.158511,10,4240.01,0.0014919,100000
905,0.215402,17,4416.23,0.00235182,100000
906,0.187103,12,3464.72,0.0036931,100000
907,0.173161,14,2881.91,0.000561752,100000
908,0.163891,7,3687.11,0.00223677,100000
909,0.217633,17,4598.45,0.00103887,100000
910,0.176037,13,4533.7,0.00177111,100000
911,0.256919,19,4049.03,0.00105364,100000
912,0.140406,8,4503.59,0.00227316,100000
913,0.211312,18,4494.63,0.00204978,100000
914,0.203635,12,4619.94,0.00231153,100000
915,0.231324,19,4568.56,0.00119362,100000
916,0.182897,12,4683.59,0.00112125,100000
917,0.213771,15,4195.93,0.00332828,100000
918,0.184698,13,4152.3,0.00183437,100000
919,0.194425,13,4360.94,0.00179948,100000
920,0.190281,13,4291.05,0.00301356,100000
921,0.211354,16,4347.54,0.00234031,100000
922,0.14497,7,4363.22,0.00209316,100000
923,0.218154,16,4163.2,0.00031005,100000
924,0.217646,17,4406.47,0.00259979,100000
925,0.195792,14,4342.21,0.00302783,100000
926,0.167292,12,4424.69,0.00203064,100000
927,0.20514,14,4223.59,0.00135142,100000
928,0.166956,13,4374.92,0.00168065,100000
929,0.233998,17,4698.03,0.00118458,100000
930,0.163257,11,4432.31,0.00278799,100000
931,0.233627,20,4399.01,0.00163172,100000
932,0.233649,16,4293.18,0.00247114,100000
933,0.212945,17,4396.13,0.00192277,100000
934,0.189413,13,4320.72,0.00201276,100000
935,0.24929,20,4349.02,0.00201859,100000
936,0.217848,20,4568.68,0.00326848,100000
937,0.231275,17,4333.78,0.00325608,100000
938,0.238827,19,4518.12,0.00300852,100000
939,0.188205,12,4227.92,0.002421,100000
940,0.181495,14,4442.68,0.00234223,100000
941,0.201656,13,4439.7,0.00226513,100000
942,0.215365,16,4276.63,0.00341982,100000
943,0.197917,14,4312.12,0.000852464,100000
944,0.178481,12,3928.39,0.00170439,100000
945,0.208484,17,4299.92,0.0022652,100000
946,0.242757,18,4258.31,0.00146824,100000
947,0.23597,22,4250.04,0.00116931,100000
948,0.199665,12,3902.15,0.00167176,100000
949,0.168428,10,4178.85,0.0044802,100000
950,0.222799,17,4528.86,0.00249876,100000
951,0.134027,8,4551.55,0.00168178,100000
952,0.202061,13,4514.47,0.00221285,100000
953,0.218916,17,4669.27,0.000717586,100000
954,0.244943,20,4650.83,0.00197769,100000
955,0.19529,14,4551.25,0.00239435,100000
956,0.229029,21,4675.84,0.00213639,100000
957,0.185445,10,4468.59,0.00169318,100000
958,0.236435,20,4474.34,0.00175399,100000
959,0.17432,10,4543.65,0.0037823,100000
960,0.220165,18,4185.99,0.0014516,100000
961,0.182895,12,4105.99,0.0023943,100000
962,0.235824,18,4513.08,0.00156743,100000
963,0.133386,6,4552.44,0.00286751,100000
964,0.257884,22,4598.92,0.00130749,100000
965,0.174169,10,4427.6,0.00224257,100000
966,0.186185,14,4426.81,0.000662582,100000
967,0.163294,11,3965.41,0.000990777,100000
968,0.208997,15,3670.95,0.00199648,100000
969,0.171087,9,4173.1,0.00365355,100000
970,0.246502,20,4122.95,0.000822575,100000
971,0.200963,15,3845.85,0.00128632,100000
972,0.226706,20,3911.98,0.00260731,100000
973,0.194162,12,4231.2,0.000203718,100000
974,0.209883,15,3669.33,0.00307716,100000
975,0.148034,9,2977.99,0.00345361,100000
976,0.203019,14,3231.04,0.00346618,100000
977,0.209709,16,3377.89,0.00255497,100000
978,0.20502,15,3673.39,0.0012376,100000
979,0.187568,14,3197.39,0.00149122,100000
980,0.191836,13,3030.65,0.00397826,100000
981,0.180532,13,3397.27,0.00207232,100000
982,0.191568,12,3388.97,0.00117662,100000
983,0.186802,12,3149.81,0.00459248,100000
984,0.166943,10,3507.57,0.00167759,100000
985,0.166773,11,3265.62,0.00169132,100000
986,0.19663,13,3113.49,0.00305046,100000
987,0.178075,12,3014.97,0.00368763,100000
988,0.212479,16,3654.28,0.000620437,100000
989,0.143913,9,3367.65,0.00204343,100000
990,0.199863,13,3675.2,0.00197376,100000
991,0.212302,16,3450.24,0.00206743,100000
992,0.178842,12,3381.05,0.00133731,100000
993,0.25215,20,3755.84,0.00214248,100000
994,0.193597,14,3200.08,0.00228798,100000
995,0.201861,16,3697.78,0.00225561,100000
996,0.195348,12,4365.23,0.00182615,100000
997,0.233892,20,4386.25,0.0041581,100000
998,0.156022,9,3570.39,0.000211198,100000
999,0.191996,13,3689.95,0.00150637,100000
1000,0.167302,10,4004.36,0.00314146,100000
1001,0.204668,15,4313.4,0.000858567,100000
1002,0.151017,10,4423.5,0.00343911,100000
1003,0.184773,13,4468.1,0.00212732,100000
1004,0.172783,10,4377.72,0.00394231,100000
1005,0.240661,20,4508.67,0.000169562,100000
1006,0.213119,15,4464.79,0.00320931,100000
1007,0.163324,10,4404.5,0.00285461,100000
1008,0.208981,16,4606.55,0.00284039,100000
1009,0.217888,16,4144.89,0.00275644,100000
1010,0.201013,16,4595.06,0.00148894,100000
1011,0.231748,17,4658.64,0.00120552,100000
1012,0.203982,15,4434.27,0.00296974,100000
1013,0.225291,18,4626.16,0.00545469,100000
1014,0.194595,14,4512.57,0.00143996,100000
1015,0.233721,21,4294.07,0.00271352,100000
1016,0.176472,10,4549.48,0.00134876,100000
1017,0.201132,15,4264.83,0.001712,100000
1018,0.183179,11,4488.91,0.00119003,100000
1019,0.18889,14,4652.13,0.00324201,100000
1020,0.187882,16,4466.28,0.00318453,100000
1021,0.210549,12,4226.13,0.00215749,100000
1022,0.187171,16,4342.98,0.00294685,100000
1023,0.19722,11,4094.71,0.00305261,100000
1024,0.158374,11,3580.58,0.00257012,100000
1025,0.180053,10,3811.23,0.00248021,100000
1026,0.20578,15,4045.15,0.00154093,100000
1027,0.17803,12,4474.55,0.00172569,100000
1028,0.194625,14,4369.13,0.00157013,100000
1029,0.199077,15,4632.29,0.0016743,100000
1030,0.204874,15,3841.02,0.00184274,100000
1031,0.213189,16,3771.33,0.00374977,100000
1032,0.17642,12,4452.58,0.00229221,100000
1033,0.199769,15,3663.94,0.00434604,100000
1034,0.189581,12,3395.32,0.00401372,100000
1035,0.164807,11,3397.93,0.00210568,100000
1036,0.194795,14,3701.84,0.000758531,100000
1037,0.175629,10,4442.86,0.00310138,100000
1038,0.202002,14,3708.79,0.00324396,100000
1039,0.179052,13,4046.84,0.00252161,100000
1040,0.217994,16,3813.16,0.00086602,100000
1041,0.13653,6,3998.87,0.00328649,100000
1042,0.207065,15,4337.18,0.00196764,100000
1043,0.212352,17,4502.63,0.00105576,100000
1044,0.202469,17,4176.64,0.00157063,100000
1045,0.23744,16,3801.82,0.00206796,100000
1046,0.220609,17,3038.96,0.0027472,100000
1047,0.188116,12,3489.87,0.00203769,100000
1048,0.208551,16,3298.91,0.00165349,100000
1049,0.201234,14,3519.02,0.00347621,100000
1050,0.2004,15,3637.2,0.00136171,100000
1051,0.143045,7,4034.5,9.44756e-05,100000
1052,0.196579,16,4568.86,0.00186921,100000
1053,0.206981,15,4645.44,0.00189397,100000
1054,0.199563,14,4352.41,0.00214409,100000
1055,0.198497,16,4574.26,0.00133612,100000
1056,0.21058,14,4472.54,0.000726293,100000
1057,0.148039,8,4556.68,0.00341501,100000
1058,0.192093,16,4566.04,0.00101062,100000
1059,0.219557,17,4766.22,0.00144751,100000
1060,0.244506,19,4755.39,0.00159432,100000
1061,0.222101,17,4742.68,0.0020241,100000
1062,0.227621,18,4713.68,0.00138641,100000
1063,0.1764,11,4551.83,0.00168172,100000
1064,0.200353,14,4532.67,0.00376153,100000
1065,0.194936,15,3790.98,0.000927605,100000
1066,0.178873,13,3951.33,0.00175007,100000
1067,0.180477,10,4494.43,0.00132391,100000
1068,0.171798,13,3905.85,0.00116005,100000
1069,0.215379,14,3965.47,0.000130212,100000
1070,0.17757,13,4579.67,0.00265033,100000
1071,0.163741,11,4473.59,0.0029057,100000
1072,0.189283,11,4532.93,0.0033122,100000
1073,0.179808,15,4498.21,0.00285211,100000
1074,0.183303,9,4535.23,0.00273118,100000
1075,0.176216,12,4481,0.00197459,100000
1076,0.177002,13,4537.77,0.00194293,100000
1077,0.230595,17,4629.08,0.00120629,100000
1078,0.199576,14,4582.05,0.00145494,100000
1079,0.210198,16,4542.32,0.0012492,100000
1080,0.178834,12,4561.82,0.00150979,100000
1081,0.223686,16,3346.54,0.000634121,100000
1082,0.150672,10,4296.89,0.00380266,100000
1083,0.256877,21,4457.76,0.00171291,100000
1084,0.206399,16,2973.88,0.000996799,100000
1085,0.16629,10,3648.7,0.00244391,100000
1086,0.149211,8,3794.45,0.00377798,100000
1087,0.187979,14,4058.64,0.00359547,100000
1088,0.186827,13,4473.44,0.00135667,100000
1089,0.192968,15,4241.75,0.00193791,100000
1090,0.163923,8,4226.43,0.00360707,100000
1091,0.205721,16,4244.66,0.00179969,100000
1092,0.178652,12,4514.1,0.00150411,100000
1093,0.204148,16,4601,0.00274545,100000
1094,0.1427,5,4590.11,0.00167548,100000
1095,0.197429,16,4556.03,0.000814734,100000
1096,0.179094,10,4568.08,0.00228747,100000
1097,0.190976,15,4518.06,0.00220025,100000
1098,0.203975,15,4137.77,0.00357073,100000
1099,0.207372,15,4597.87,-0.000189988,100000
1100,0.171138,11,4514.04,0.00318699,100000
1101,0.219373,17,4623.4,0.00240859,100000
1102,0.143505,7,4514.73,0.00237898,100000
1103,0.222689,18,4609.94,0.000442328,100000
1104,0.155997,9,4469.1,0.00185658,100000
1105,0.207488,15,4617.57,0.00156047,100000
1106,0.192312,13,4527.86,0.00154968,100000
1107,0.221722,18,4618.92,0.000617495,100000
1108,0.190019,13,4379.08,0.00163709,100000
1109,0.251695,20,4757.18,0.00150223,100000
1110,0.188584,13,4199.23,0.00275587,100000
1111,0.195085,15,4605.33,0.00319162,100000
1112,0.212843,14,4595.93,0.00376332,100000
1113,0.194372,15,4546.98,0.00175896,100000
1114,0.171968,12,4574.54,0.00202675,100000
1115,0.198315,13,4594.62,0.0017627,100000
1116,0.197237,16,4526.32,0.00136189,100000
1117,0.174706,10,4354.61,0.00116837,100000
1118,0.184993,14,4517.07,0.00145551,100000
1119,0.159511,8,4552.99,0.00213351,100000
1120,0.186148,15,4517.87,0.00143094,100000
1121,0.205938,13,4528.98,0.00257119,100000
1122,0.151252,9,4432.83,0.00120247,100000
1123,0.217306,18,4552.57,0.000903199,100000
1124,0.17079,10,4551.83,0.00149975,100000
1125,0.166496,10,4535.22,0.002353,100000
1126,0.200282,15,4615.6,0.00271062,100000
1127,0.16413,10,4541.63,0.00256521,100000
1128,0.193675,13,4596.7,0.00274271,100000
1129,0.171991,12,4489.45,0.00245118,100000
1130,0.205396,15,4610.19,0.00174164,100000
1131,0.1598,9,4557.09,0.00373212,100000
1132,0.197384,15,4537.23,0.0031288,100000
1133,0.192098,15,4725.97,0.000586428,100000
1134,0.169808,10,4548.07,0.000837278,100000
1135,0.201614,15,4256.52,0.000402115,100000
1136,0.188941,13,4514.24,0.00285527,100000
1137,0.232456,17,4313.03,0.000714845,100000
1138,0.180907,12,4559.66,0.00326652,100000
1139,0.209446,15,4618.21,0.00246176,100000
1140,0.198928,14,4634.65,0.000763365,100000
1141,0.161441,10,4529.02,0.00255647,100000
1142,0.177845,14,4523.38,0.00290165,100000
1143,0.206845,13,4587.28,0.00227248,100000
1144,0.149568,10,4515.17,0.000448707,100000
1145,0.176807,10,4485.88,0.00334253,100000
1146,0.18764,16,4552.02,0.00193238,100000
1147,0.205781,12,4550.57,0.00111865,100000
1148,0.172299,12,4449.03,0.00240056,100000
1149,0.237361,17,4818.1,0.00170016,100000
1150,0.196591,14,4191.32,0.000720291,100000
1151,0.164007,11,4534.77,0.00296865,100000
1152,0.182702,11,4577.46,0.00346247,100000
1153,0.205935,17,4185.8,0.00228824,100000
1154,0.216386,16,4595.53,0.00107709,100000
1155,0.197241,13,3089.84,0.00577737,100000
1156,0.177116,12,4518.09,0.000872517,100000
1157,0.164916,11,3912.15,0.00161241,100000
1158,0.149247,8,4514.28,0.00243291,100000
1159,0.207853,15,4642.16,0.00123008,100000
1160,0.244304,22,4867.18,0.00170993,100000
1161,0.234667,16,4750.55,0.00200905,100000
1162,0.151588,9,4518.9,0.00345598,100000
1163,0.193461,14,4072.61,0.00212363,100000
1164,0.174762,10,4407.35,0.00173133,100000
1165,0.167664,12,3930.1,0.00218547,100000
1166,0.190325,12,4549.66,0.00270501,100000
1167,0.200088,15,4223.96,0.00111616,100000
1168,0.201292,15,4360.36,0.0028054,100000
1169,0.212712,15,3944.65,0.00255438,100000
1170,0.186361,14,2918.17,0.00314804,100000
1171,0.217552,15,3471.73,0.00155426,100000
1172,0.162782,10,3524.19,0.00128672,100000
1173,0.14879,9,4250.49,0.00258827,100000
1174,0.200694,14,4391.41,0.00208246,100000
1175,0.17981,14,4034.56,0.00189285,100000
1176,0.19747,12,4516.82,0.0013935,100000
1177,0.134237,8,4400.83,0.00218175,100000
1178,0.217083,15,4557.23,0.000971858,100000
1179,0.132194,7,4455.49,0.00210948,100000
1180,0.194588,13,4386.47,0.00242134,100000
1181,0.231125,19,4727.21,0.00215536,100000
1182,0.211723,14,4609.57,0.00195598,100000
1183,0.197352,14,4392.9,0.00179974,100000
1184,0.198293,15,4231.66,0.00209122,100000
1185,0.160208,10,3230.16,0.00169321,100000
1186,0.184174,11,4537.17,0.00314887,100000
1187,0.129943,7,4470.09,0.00196918,100000
1188,0.21751,15,4641.74,0.000975757,100000
1189,0.186813,13,4511.67,0.00159545,100000
1190,0.174863,13,4484.12,0.00192084,100000
1191,0.172444,9,4590.18,0.000747576,100000
1192,0.188277,13,4597.42,0.00340867,100000
1193,0.166033,10,4489.41,0.0023689,100000
1194,0.207309,17,4691.19,0.00168822,100000
1195,0.203705,14,4591.08,0.000582896,100000
1196,0.151751,9,4399.12,0.00279495,100000
1197,0.22173,16,4668.31,0.00145034,100000
1198,0.164029,13,4455.21,0.00103616,100000
1199,0.212945,14,4639.63,0.000702771,100000
1200,0.142455,8,4490.09,0.00172624,100000
1201,0.177247,11,4593.84,0.0014188,100000
1202,0.162871,9,4550.88,0.00394328,100000
1203,0.181546,13,4665.35,0.00125463,100000
1204,0.147868,9,4480.64,0.00184828,100000
1205,0.207876,14,4657.7,0.00270669,100000
1206,0.171902,13,4482.54,0.00201354,100000
